description,hashtag,tag_accounts,description_Emoji,description_Language,description_Translated,clean_text,Hobby,Skincare_Treatment,Work_Event,Fitness,Lifestyle_Health,Shop_Business_Advertisement,Beauty_Makeup,Travel_Celebrations,Food,Life_Happiness,dominant_topic,polarity,neg,neu,pos,compound
"When life give you puddles, splash in them. Run run run @sauravsahusg @sauravsahu25 @sujatha.sureshkumar",,@sauravsahusg @sauravsahu25 @sujatha,,id,"When life give you puddles, splash in them. Run run run @sauravsahusg @sauravsahu25 @sujatha.sureshkumar",life give puddl splash    sureshkumar,0.03,0.03,0.34,0.03,0.03,0.03,0.03,0.03,0.03,0.4,8,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Mine mine mine it's mine mom.. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,,et,Mine mine mine it's mine mom.. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,mine mine mine mine  sureshkumar,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,8,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Monitor lizards spotted in the house!,,,,en,Monitor lizards spotted in the house!,monitor lizard spot hous ,0.09,0.01,0.01,0.08,0.01,0.01,0.18,0.3,0.09,0.25,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Me and my partners in crime! 🤗
King of good times! ☺️",,,"smiling face, hugging face",en,"Me and my partners in crime! 
King of good times! ",partner crime king good time ,0.0,0.0,0.14,0.17,0.0,0.0,0.28,0.33,0.0,0.06,4,"{'neg': 0.372, 'neu': 0.319, 'pos': 0.309, 'compound': -0.1531}",0.372,0.319,0.309,-0.1531
❤️,,,red heart,Unknown,,,0.01,0.01,0.01,0.01,0.01,0.01,0.39,0.5,0.01,0.08,4,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0
When rain throws me into an undesirable shower! Only smile and being with pawrents makes me feel better.,,,,en,When rain throws me into an undesirable shower! Only smile and being with pawrents makes me feel better.,rain throw undesir shower smile pawrent make feel better ,0.0,0.0,0.0,0.05,0.0,0.0,0.44,0.43,0.0,0.06,6,"{'neg': 0.0, 'neu': 0.565, 'pos': 0.435, 'compound': 0.6597}",0.0,0.565,0.435,0.6597
This friendship is fur real,,,,en,This friendship is fur real,friendship  ,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.4,0.0,0.25,4,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.0,0.0,1.0,0.4404
"Dinomama - your babies ran away on their own. 😲😲
Little brats!",,,astonished face,en,"Dinomama - your babies ran away on their own. 
Little brats!",dinomama babi  away  littl brat ,0.01,0.01,0.9,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"With Luna
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,"With Luna
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",luna  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld,0.01,0.01,0.01,0.15,0.01,0.01,0.32,0.44,0.01,0.06,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"When dad gave surprise visit to living room
 @sauravsahu25 @sauravsahusg @sujatha.sureshkumar",,@sauravsahu25 @sauravsahusg @sujatha,,et,"When dad gave surprise visit to living room
 @sauravsahu25 @sauravsahusg @sujatha.sureshkumar", gave surpris visit live room sureshkumar,0.01,0.01,0.9,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Looked liked a big durian yeahhhhh.. but when I reached it had no smell at all. 😅 @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,grinning face with sweat,en,Looked liked a big durian yeahhhhh.. but when I reached it had no smell at all.  @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,look like  durian yeahhhhh reach smell  sureshkumar,0.03,0.03,0.77,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.3818}",0.0,0.581,0.419,0.3818
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,,et,@sauravsahu25 @sauravsahusg @sujatha.sureshkumar, sureshkumar,0.03,0.03,0.77,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
I certainly believe that mummy is tricking me to go to shower. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,,en,I certainly believe that mummy is tricking me to go to shower. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,certainli believ mummi trick  shower sureshkumar,0.03,0.03,0.37,0.37,0.03,0.03,0.03,0.03,0.03,0.03,1,"{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.0516}",0.194,0.806,0.0,-0.0516
While mummy is looking for a mask... Daddy and I have other plans. 🤫🤫 🤭 @sauravsahu25 @sauravsahusg @sujatha.sureshkumar #dogstagram #happiness #lifewithdogs #lifeisgoooood  #kingdomofdogs,#dogstagram #happiness #lifewithdogs #lifeisgoooood #kingdomofdogs,@sauravsahu25 @sauravsahusg @sujatha,"face with hand over mouth, shushing face",en,While mummy is looking for a mask... Daddy and I have other plans.   @sauravsahu25 @sauravsahusg @sujatha.sureshkumar #dogstagram #happiness #lifewithdogs #lifeisgoooood  #kingdomofdogs,mummi look mask daddi plan sureshkumar dogstagram happi lifewithdog lifeisgoooood kingdomofdog,0.01,0.01,0.91,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Happiness to them is when we share... Yes.. share our happiness, joy and the essence of life. Hoomans need it now more than ever. @sauravsahusg @sauravsahusg @sujatha.sureshkumar #amazonsg #amazonpetssg",#amazonsg #amazonpetssg,@sauravsahusg @sauravsahusg @sujatha,,en,"Happiness to them is when we share... Yes.. share our happiness, joy and the essence of life. Hoomans need it now more than ever. @sauravsahusg @sauravsahusg @sujatha.sureshkumar #amazonsg #amazonpetssg",happi share  share happi  essenc life hooman need ever sureshkumar amazonsg amazonpetssg,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.85,8,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.5267}",0.0,0.694,0.306,0.5267
"Just beat it, beat it, beat it... I am a performer. #amazonsg #amazonpetssg",#amazonsg #amazonpetssg,,,en,"Just beat it, beat it, beat it... I am a performer. #amazonsg #amazonpetssg",beat  beat  beat  perform amazonsg amazonpetssg,0.03,0.37,0.37,0.03,0.03,0.03,0.03,0.03,0.03,0.03,7,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Bringing joy to others is the most beautiful feeling. Try it today. @sauravsahusg @sauravsahu25 @sujatha.sureshkumar #amazonsg #amazonpetssg,#amazonsg #amazonpetssg,@sauravsahusg @sauravsahu25 @sujatha,,en,Bringing joy to others is the most beautiful feeling. Try it today. @sauravsahusg @sauravsahu25 @sujatha.sureshkumar #amazonsg #amazonpetssg,bring  other beauti feel  today sureshkumar amazonsg amazonpetssg,0.03,0.52,0.03,0.03,0.27,0.03,0.03,0.03,0.03,0.03,7,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"When mama thinks I can be a good delivery boy and I am totally objecting it.
@sauravsahu25 @sujatha.sureshkumar",,@sauravsahu25 @sujatha,,en,"When mama thinks I can be a good delivery boy and I am totally objecting it.
@sauravsahu25 @sujatha.sureshkumar",mama think good deliveri  total object  sureshkumar,0.03,0.03,0.03,0.7,0.03,0.03,0.03,0.03,0.03,0.03,3,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",0.0,0.674,0.326,0.4404
Daddy 👀 mummy 👀. They need to be watched always. @sauravsahu25 @sujatha.sureshkumar,,@sauravsahu25 @sujatha,eyes,en,Daddy  mummy . They need to be watched always. @sauravsahu25 @sujatha.sureshkumar,daddi mummi need watch alway sureshkumar,0.03,0.03,0.03,0.03,0.77,0.03,0.03,0.03,0.03,0.03,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"My hidey-hole
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,da,"My hidey-hole
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",hidey hole  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld,0.7,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Just helping mamma to unpack amazon groceries.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld #amazon #amazonpets #amazonsg",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld #amazon #amazonpets #amazonsg,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,"Just helping mamma to unpack amazon groceries.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld #amazon #amazonpets #amazonsg",help mamma unpack amazon groceri  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld amazon amazonpet amazonsg,0.01,0.01,0.87,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,"{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.6249}",0.0,0.836,0.164,0.6249
My new favorite sport @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,,et,My new favorite sport @sauravsahu25 @sauravsahusg @sujatha.sureshkumar, favorit sport sureshkumar,0.01,0.01,0.89,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Celebrating Christmas with friends @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,,et,Celebrating Christmas with friends @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,celebr christma friend sureshkumar,0.01,0.01,0.01,0.01,0.01,0.01,0.37,0.46,0.01,0.14,4,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4939}",0.0,0.484,0.516,0.4939
"Two little eyes that blink, blink, blink.
Treat? Or Chick #amazonsg #amazonpetssg

PC: @fyfyslove",#amazonsg #amazonpetssg,@fyfyslove,,en,"Two little eyes that blink, blink, blink.
Treat? Or Chick #amazonsg #amazonpetssg

PC: @fyfyslove", littl eye blink blink blink treat chick amazonsg amazonpetssg  ,0.03,0.03,0.32,0.03,0.41,0.03,0.03,0.03,0.03,0.03,2,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}",0.0,0.748,0.252,0.4019
Art of making your own bed. @sauravsahusg @sauravsahu25 @sujatha.sureshkumar,,@sauravsahusg @sauravsahu25 @sujatha,,id,Art of making your own bed. @sauravsahusg @sauravsahu25 @sujatha.sureshkumar, make  sureshkumar,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
I just love rolling in the grass. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,,et,I just love rolling in the grass. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,love roll grass sureshkumar,0.01,0.01,0.89,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.0,0.417,0.583,0.6369
A day with Archie & my bro !,,,,en,A day with Archie & my bro !, archi  ,0.03,0.03,0.03,0.03,0.32,0.03,0.03,0.03,0.03,0.41,8,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Young boy being mentored by an old hand,,,,en,Young boy being mentored by an old hand,young  mentor  hand,0.01,0.01,0.01,0.01,0.01,0.01,0.4,0.5,0.01,0.06,4,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4939}",0.0,0.385,0.615,0.4939
"Archie and Yogi! 
Christmas is a delight when I met a pretty girl who is born just few days apart!",,,,en,"Archie and Yogi! 
Christmas is a delight when I met a pretty girl who is born just few days apart!",archi yogi christma delight  pretti girl born day apart ,0.01,0.01,0.3,0.01,0.01,0.01,0.22,0.42,0.01,0.01,4,"{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.5994}",0.0,0.672,0.328,0.5994
Okie okie..I dont eat grass already!,,,,af,Okie okie..I dont eat grass already!,oki oki  dont  grass alreadi ,0.12,0.0,0.09,0.0,0.0,0.0,0.29,0.37,0.04,0.07,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Grandpa, Treat please! 🤗🤗",,,hugging face,en,"Grandpa, Treat please! ",grandpa treat pleas ,0.01,0.01,0.01,0.01,0.01,0.01,0.44,0.46,0.01,0.07,4,"{'neg': 0.0, 'neu': 0.426, 'pos': 0.574, 'compound': 0.4019}",0.0,0.426,0.574,0.4019
Mom showed me bones to climb up the chair and fetch my treat. Now tell me who is responsible for my mischief.,,,,en,Mom showed me bones to climb up the chair and fetch my treat. Now tell me who is responsible for my mischief., show bone climb chair fetch treat tell respons mischief ,0.02,0.02,0.82,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,"{'neg': 0.205, 'neu': 0.574, 'pos': 0.221, 'compound': 0.0516}",0.205,0.574,0.221,0.0516
How do I look with a pretty woman? ♥️♥️ @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,heart suit,en,How do I look with a pretty woman?  @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,look pretti woman sureshkumar,0.01,0.01,0.47,0.01,0.01,0.01,0.01,0.01,0.14,0.31,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Oopss mummy is here.. let me try my luck here.. let me focus on my smile. ☺️,,,smiling face,en,Oopss mummy is here.. let me try my luck here.. let me focus on my smile. ,oopss mummi   luck  focu smile ,0.0,0.0,0.0,0.0,0.15,0.0,0.36,0.41,0.0,0.05,4,"{'neg': 0.0, 'neu': 0.353, 'pos': 0.647, 'compound': 0.6705}",0.0,0.353,0.647,0.6705
I am a flexible boy!,,,,en,I am a flexible boy!,flexibl  ,0.03,0.03,0.03,0.37,0.03,0.03,0.03,0.03,0.36,0.03,3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Our handsome boy @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,,et,Our handsome boy @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,handsom  sureshkumar,0.03,0.77,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,7,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Investigation in progress. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,,@sauravsahu25 @sauravsahusg @sujatha,,et,Investigation in progress. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,investig progress sureshkumar,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05,9,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4215}",0.0,0.417,0.583,0.4215
"After running into puddles, get dirty, roll around in the mud... How dare mummy and daddy gave shower to me. 🙄🙄🙄@sauravsahu25 @sauravsahusg @sujatha.sureshkumar #amazonsg #amazonpetssg",#amazonsg #amazonpetssg,@sauravsahu25 @sauravsahusg @sujatha,face with rolling eyes,en,"After running into puddles, get dirty, roll around in the mud... How dare mummy and daddy gave shower to me. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar #amazonsg #amazonpetssg",run puddl  dirti roll around  dare mummi daddi gave shower  sureshkumar amazonsg amazonpetssg,0.01,0.01,0.07,0.01,0.01,0.01,0.34,0.48,0.01,0.07,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Archie is taking over house one inch at a time and nobody can say NOOO to it.. after all he is a blessing in our life. #amazonsg #amazonpetssg,#amazonsg #amazonpetssg,,,en,Archie is taking over house one inch at a time and nobody can say NOOO to it.. after all he is a blessing in our life. #amazonsg #amazonpetssg,archi take hous  inch time nobodi  nooo  bless life amazonsg amazonpetssg,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4215}",0.0,0.781,0.219,0.4215
Amazon's delivery boy - Training in progress. #amazonsg #amazonpetssg,#amazonsg #amazonpetssg,,,en,Amazon's delivery boy - Training in progress. #amazonsg #amazonpetssg,amazon  deliveri  train progress amazonsg amazonpetssg,0.03,0.03,0.7,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1,"{'neg': 0.0, 'neu': 0.471, 'pos': 0.529, 'compound': 0.5423}",0.0,0.471,0.529,0.5423
Tales of Archie and Crockie. Archie is learning to be independent where Crockie is giving him emotional support. @sauravsahu25 @sujatha.sureshkumar,,@sauravsahu25 @sujatha,,en,Tales of Archie and Crockie. Archie is learning to be independent where Crockie is giving him emotional support. @sauravsahu25 @sujatha.sureshkumar,tale archi crocki archi learn independ crocki give emot support sureshkumar,0.01,0.01,0.78,0.01,0.01,0.14,0.01,0.01,0.01,0.01,1,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}",0.0,0.787,0.213,0.4019
"Anything is paws-ible with a dog by your side.
Let us pray for one peaceful, happy and joyful and NORMAL year end!

- Stay safe and healthy everyone.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld_feature",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld_feature,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,"Anything is paws-ible with a dog by your side.
Let us pray for one peaceful, happy and joyful and NORMAL year end!

- Stay safe and healthy everyone.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld_feature",anyth paw ibl  side   pray  peac happi joy normal year  stay safe healthi everyon  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld featur,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.52,0.11,0.0,4,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.8402}",0.0,0.809,0.191,0.8402
"Power of New York cheesecake.
@sauravsahu25 @sujatha.sureshkumar @sauravsahusg",,@sauravsahu25 @sujatha @sauravsahusg,,en,"Power of New York cheesecake.
@sauravsahu25 @sujatha.sureshkumar @sauravsahusg",power  york cheesecak sureshkumar,0.01,0.31,0.38,0.01,0.01,0.01,0.01,0.01,0.01,0.27,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"I'm just a simple guy swimming in a sea of otters.
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar",,@sauravsahu25 @sauravsahusg @sujatha,,et,"I'm just a simple guy swimming in a sea of otters.
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar",  simpl  swim  otter sureshkumar,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
When you are in a crazy fun group.@sauravsahusg @sauravsahu25 @sujatha.sureshkumar,,@sauravsahusg @sauravsahu25 @sujatha,,sq,When you are in a crazy fun group.@sauravsahusg @sauravsahu25 @sujatha.sureshkumar,crazi  group sureshkumar,0.03,0.03,0.03,0.7,0.03,0.03,0.03,0.03,0.03,0.03,3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"There is something about this room!
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog #Dogstagram #Petstagram #DogLover #DogOfTheDay #beer #dog #sgdogfestival #dogoftheday #dogsofinstagram #doglife #doggo #dogstagram #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,@sauravsahu25 @sauravsahusg @sujatha @woofwooftv,,en,"There is something about this room!
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",someth room  dogsofinstagram puppi dog  instadog dogstagram petstagram doglov dogoftheday sureshkumar beer  sgdogfestiv dogoftheday dogsofinstagram doglif doggo dogstagram doggi doggystyl beagl beaglesofinstagram beagleworld featur beaglegang beaglelif beaglemania beagleworld,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.7,0.03,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
A complete stranger friend,,,,da,A complete stranger friend,complet stranger friend,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.82,8,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4939}",0.0,0.385,0.615,0.4939
