PO_post_type,PO_URL,PO_number_comments,PO_numbr_likes,PO_description,PO_number_view_count,Year,Month
2,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/241851586_907590519879204_4582524906152486191_n.jpg?stp=dst-jpg_e35_p360x360&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=7zE8DRICPrQAX_heC7T&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjY2MzI1NDUxODQ3Mzc0Mjg3Mg%3D%3D.2-ccb7-5&oh=00_AfB-akh9rbuH_IjjrhV3uoJU16hB3pY5mNTelFq0vc7cfw&oe=6455A2D0&_nc_sid=6136e7,1,13,"#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld
#marvel #superman #avengers #ikea #ikeasg @ikeasingapore @ikea",36,2021,9
8,,1,13,Crazy hunter mode,0,2021,4
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/118241131_413208172976540_5213534504059846119_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=uRAaCoDATiEAX9ERpMD&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM4NDc1NDYxOTk3NTAyMzg1OQ%3D%3D.2-ccb7-5&oh=00_AfD6fZ0vVWcmUWg09zsUfuGogykBWQIwXMCT5-qHxnLePA&oe=64560E8D&_nc_sid=6136e7,1,13,"Work Hard, have fun and making history in progress with #amazonsg #amazonpetssg",0,2020,8
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/272726893_496206052041018_5188399793281105246_n.webp?stp=dst-jpg_e35&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=axAvU3C18PEAX90Xjtl&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjc2MTU4NzEzODk3ODM3MzY5Mg%3D%3D.2-ccb7-5&oh=00_AfAN2042JGITDr9Qh2FckvcdOrN2VnUmeUcAE4I1oYyp6g&oe=64559768&_nc_sid=6136e7,0,13,Duties of a beagle bro! @cookieisabeagle,0,2022,1
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/118400590_3305834069509338_6039161918008419195_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=r-SD45DZQPMAX9kQu7B&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM4NjE1OTQxMDI2OTg5NTY3NA%3D%3D.2-ccb7-5&oh=00_AfAppDGJQTINcXBGElwj3u2ZDrazA5OX-RQWpM7IMWgckg&oe=6455BD02&_nc_sid=6136e7,0,13,I am a worker dog. I always like to engage myself into something useful or totally rediculous. #amazonsg #amazonpetssg,0,2020,8
8,,0,13,Archie getting ready for the next challenge of crate training. @sauravsahusg @sauravsahu25 @sujatha.sureshkumar,0,2020,7
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/198485210_187025013315311_3430362099801475661_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=AAnY0gaHG5EAX_82hOk&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjU5MDEwOTA0Mjg2NjQzODExNA%3D%3D.2-ccb7-5&oh=00_AfA3NjkC12e3tAOsG3FyJkgxvgCSpolcZvkw9gFRJ0MXhA&oe=64550FFB&_nc_sid=6136e7,7,12,Archie turning 3. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,0,2021,6
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/240092499_155568033381065_5903891263298857168_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=esr0wxL5Y2QAX9fZFHI&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjY0NDg4OTY4ODg3NjcyNTg2NA%3D%3D.2-ccb7-5&oh=00_AfAYQBtGb5MPDlbmlwCa2ArWM4xbHQi-_XwXPDHzFPw4oA&oe=6456001E&_nc_sid=6136e7,3,12,"Home alone mischief!
Smart enough to open two layers of packaging and neatly finish it.
Now.... How do I explain this to mama?? 😔
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",0,2021,8
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/238371385_1014519289366498_8085728711285089499_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=zECGYOOXnY0AX8Wf28T&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjY0MzAzMDA3NjM1OTUwMjk0OA%3D%3D.2-ccb7-5&oh=00_AfAWraQkRJSlkOv3E0gHA9fAl8dKCJ3Jlv7KD_wet3-bzQ&oe=645633D8&_nc_sid=6136e7,3,12,"Mummy's boy
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",0,2021,8
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/252350963_595377618281831_5411474689827205694_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=F7hWe1ow-UMAX_fXerw&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjY5OTQ3MTQ5NDYzNjIyMDM5OQ%3D%3D.2-ccb7-5&oh=00_AfDQv5ftKnJO84JdHoLCHfOjwlozrMxmFkzoRKf_yEe8rg&oe=64552245&_nc_sid=6136e7,1,12,"Mama made a yummy Thattai,a deepavali snack,  it can melt anyone. Just like how i melt everyone. 🤗
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",0,2021,11
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/241269430_229557845782065_7905522733709754527_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=zxHvj0ArRWMAX_kPrHY&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjY1NTczMjY5ODE5ODk5ODkwMA%3D%3D.2-ccb7-5&oh=00_AfDGyLWFtcI3uJIGgsQDnviYUzAlzx-XiRur57T9KywcKg&oe=64551C09&_nc_sid=6136e7,1,12,"Archie: Kopi? Kopi is mamma's favorite. But how she drink this eh?? 🤔🤔
Daddy:  No no this is KPE.
Archie: You mean Kepoh? Like how I kepoh into other people's food?
Daddy: errr... It is Kallang Payalebar Expressway!
Archie: what?! 

#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",0,2021,9
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/133702721_262102098578855_6855831982991166490_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=UzaFO5D2xwsAX_ISIB7&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjQ3NDI3MzE3MDYyODQ2ODY5NQ%3D%3D.2-ccb7-5&oh=00_AfAZ4FlxXQCPpGN1ld9HBnenlfiryzIlH-qYB6Z69jvGUA&oe=64561856&_nc_sid=6136e7,1,12,Archie & Chandra,0,2020,12
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/118206212_167773231588174_3624536018006856746_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=jiaGt-fUsVAAX9mPICf&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM4NDc1MTE1MTY4ODI1MDYyNQ%3D%3D.2-ccb7-5&oh=00_AfBk2dYt5rlkd666aXryhxuV_5dEeJrGQU2ewFG75r-P1A&oe=64556860&_nc_sid=6136e7,1,12,"Mummy, believe me this is the tastiest tennis ball ever. #amazonsg #amazonpetssg",0,2020,8
2,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/213248104_4328698533847935_1393538378726060490_n.jpg?stp=dst-jpg_e35_s360x360&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=NSpZqBhAdw8AX8MUAcn&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjYxNDc2NDQ1MDM2MTAzNjAwMg%3D%3D.2-ccb7-5&oh=00_AfCROPeUTR98pmG8DMqzPHsWUddD3aHplJPuph2QwuyISQ&oe=64553CA1&_nc_sid=6136e7,0,12,Mischievous Archie @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld,58,2021,7
2,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/241506070_1171111236707266_5796138987805613023_n.jpg?stp=dst-jpg_e35_s360x360&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=i5Wv8v-1is0AX_q_x0J&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjY1OTYxMDA4NjQ0NDY5NzEzMA%3D%3D.2-ccb7-5&oh=00_AfAyh4WsTe1RduUp3iglzJBmvzNRF1MSt66_Kr9EqFV4Hg&oe=64556E1C&_nc_sid=6136e7,0,12,"Oh lord Ganesha, lord of obstacles remover.
Let humans be more kind.
Let this world be more peaceful.
Also, I pray to remove all the obstacles when I steal food. 😜

#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",52,2021,9
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/284584638_999907934139025_1331190012437402987_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=1lwdJCNSN_wAX9Fg2gf&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjg0OTI0MjE1NjM0MDU0OTU3Mg%3D%3D.2-ccb7-5&oh=00_AfAnq-md6NeWN0v1ZrV0b1l4kX93-nv_IAlzqjh1ahHaYw&oe=6455D720&_nc_sid=6136e7,0,12,When we ordered dog bed and the packaging turns out to be as huge as Archie’s desire for the food. Thank you @amazon.sg @amazon you got Archie super excited!,0,2022,5
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/284107543_7352348124840054_1103197261313558807_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=ChIjUtNMzHcAX-tD8kw&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjg0NzgzNzg0MzM3NDMyODY0MQ%3D%3D.2-ccb7-5&oh=00_AfA1DS61GWHcJl2Su9mhi8uEZ2SjBgO2GuQM7n9kYMIyng&oe=6455D1FD&_nc_sid=6136e7,0,12,I am turning 4 soon!,0,2022,5
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/242170195_3065353653715334_8003164332867932095_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=TAQXutth_UQAX_eihAg&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjY2MzA3MjUyODc2NDAyNjI2OQ%3D%3D.2-ccb7-5&oh=00_AfA1AyZuAFtyEHWeFNgSnOcs-5nC_ULtSMP71ftRgnmizA&oe=6455EC33&_nc_sid=6136e7,0,12,"I am a super paw!
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld @ikea @ikeasingapore #ikea #ikeahack #ikeahome",0,2021,9
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/217563141_1687672748096875_4946686122124011126_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=MwsmnJeXWXgAX8PAYp0&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjYxODM3Nzk5Mjk4Njc4ODk2MA%3D%3D.2-ccb7-5&oh=00_AfB5B8ugnW9jVeTlTm8F4U1j2xSPXLLi9z8YJ4c6D-3xsg&oe=6455CBB7&_nc_sid=6136e7,0,12,"Archie and the toy story.
From the left : Ola, Toby, Pichu and Pluto.
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",0,2021,7
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/147535370_246448507012860_7384908711296703682_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=yY6sxlt6exUAX9HZzLI&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjUwNDU0MjM0MDQ3NzUyMzMzNw%3D%3D.2-ccb7-5&oh=00_AfCLNU1R_iJ097T7ZViXUS1OHzH6Fzb1RHJdSz4rJF1GBw&oe=6455E365&_nc_sid=6136e7,0,12,"Are you sure about the idea of leaving me alone at home, mommy? @sauravsahu25  @sauravsahusg @sujatha.sureshkumar",0,2021,2
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/123144845_359500001957601_5083647558066841743_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=bgGrfRcKO50AX8PEx6u&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjQzMjA2NDQzOTEzNjM0NDExMg%3D%3D.2-ccb7-5&oh=00_AfD6ojFDdW4RD_KBDYw5q48iiRPNMlio-UmsN7QvS51XPA&oe=6456693E&_nc_sid=6136e7,0,12,Measuring weight is fun as long as I get treats... Who cares about weight. @sauravsahu25 @sauravsahusg @sujatha.sureshkumar,0,2020,10
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/119161463_1558876817618481_1787027166066542684_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=Q2-3eCnbONMAX-KWB9X&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM5NzM5ODgyMTYxOTc2NTU4MA%3D%3D.2-ccb7-5&oh=00_AfB-Bsb6eW11eaNa-qLlI8RNrJtGmPcdJnzIpSpRcPaCSg&oe=6455E98F&_nc_sid=6136e7,0,12,How do I tell my pawrents it's time to sleep. These hoomans are working since morning. Don't they get tired? Hmph @sauravsahusg @sauravsahu25 @sujatha.sureshkumar,0,2020,9
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/119145876_321481355777724_6511503934273356664_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=FLxfraXIGxwAX-LZ3XT&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM5NzM5NzQ4NDkzNjg5ODM0OQ%3D%3D.2-ccb7-5&oh=00_AfBralPyfSlwoXSanwrTzTnN8O_KH6YY_SdK_9Y8jxYZdA&oe=6455A62C&_nc_sid=6136e7,0,12,The depressed look to ensure my pawrent doesn't leave me home alone... Mama wants me to be nominated for oscars. ♥️♥️♥️ @sauravsahusg @sauravsahu25 @sujatha.sureshkumar,0,2020,9
8,,0,12,Central business district at its serene. Archie's experiments #amazonpetssg,0,2020,8
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/117218050_1803036943172630_9143740309348630362_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=82NHCkhLofcAX-0hBQM&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM3NDIxMjYwMTAyMDU4ODA2Mw%3D%3D.2-ccb7-5&oh=00_AfCTr4lFCjRWfMa5hzm7EyLDmuvX6Eh8kOu_9EYYK7avWQ&oe=6455A35A&_nc_sid=6136e7,0,12,"Kisses every time and all the time. Why not?? It may get me a TREAT!!!☺️♥️♥️♥️
@sauravsahusg @sauravsahu25 @sujatha.sureshkumar",0,2020,8
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/117112542_1578180335680861_5533672128283460324_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=_caITYvjRcwAX_V7JCN&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM2ODQxMjgwNjk1NTc5NDgzMw%3D%3D.2-ccb7-5&oh=00_AfBgnPccLSfE4sqgNvP_EF7q-hr41sLzSh70eHpfcLYtPw&oe=645642B5&_nc_sid=6136e7,0,12,"Not me... Nope.. Not at all guilty for stealing the floor mat.. cheeky Archie
@sauravsahusg @sauravsahu25 @sujatha.sureshkumar",0,2020,8
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/118942356_664845474141266_6523395771649111690_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=HE1q9o-jZEYAX9wn7xh&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjM5NDQxMzY1MzEzNzI2MDA3OA%3D%3D.2-ccb7-5&oh=00_AfArash5bZ5QwmXP8tF4XGEij0-5BzwzngNWhTm4pU4syA&oe=6454F8BB&_nc_sid=6136e7,2,11,"No matter how many times we argue for a treat. how many times I don't understand you for bringing me to shower knowing how I disliked it.
No matter how many times I get scolded for barking at people/dogs just to ensure you are protected and safe.
You are the best and always be the greatest mom in the whole wide world. Love you mama ♥️♥️
#momofboys #dogsmom #lifeisgoooood @sujatha.sureshkumar @sauravsahusg @sauravsahu25",0,2020,9
2,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/238486062_100203419041507_1372965936654966573_n.jpg?stp=dst-jpg_e35_s360x360&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=USS90jjn8-IAX9_fMvx&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjY0MzAzMTA3MjMyMjE4NjU0NA%3D%3D.2-ccb7-5&oh=00_AfBkXiFZcBM13bozs9QPJGl8wIAEbBylYmdO2kw8Hg2pKw&oe=6455E388&_nc_sid=6136e7,1,11,"Its training time!
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",33,2021,8
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/240664184_249678570385189_5175649693405588065_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=HXZGhgKkSy4AX-h0m3d&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjY1MDcwMTk0MzU2NDMzMzgxMA%3D%3D.2-ccb7-5&oh=00_AfA5zdqbKp7lrKJXI0c95PBB6bPT947YzrDsL2gtRB_h4g&oe=6456B8F8&_nc_sid=6136e7,1,11,"And the distance.... Proud of you Archie! 😍
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",0,2021,8
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/240856767_2196913663783293_94464976797702202_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=zMU6_sqVfJoAX88yHYN&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjY1MDY4NDQyNzQ4ODE2ODgzNg%3D%3D.2-ccb7-5&oh=00_AfA2aiobbHSRe39VjfgvZKB4e4OiO2a-vrrcMNqr1LXVSw&oe=6454C9BA&_nc_sid=6136e7,1,11,"It is months of training to get Archie comfortable with sea waters. It is a pleasure to see him liking it.
#Dog #DogsOfInstagram #Puppy #Dogs #Pet #InstaDog 
#Dogstagram #Petstagram 
#DogLover #DogOfTheDay @sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",0,2021,8
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/89871426_101732098081960_1063331348119117660_n.jpg?se=7&stp=dst-jpg_e35&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=xZQ9gWcWx1AAX9DoLY1&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjI2MTUyMTQ2NjcxNjg4MDA0NQ%3D%3D.2-ccb7-5&oh=00_AfD6Fe3V74RyxtkX1SUzoE620pe-spRfH4NYuRmbkYhrLw&oe=6456AEB8&_nc_sid=6136e7,1,11,Do I get treats off the counter? 😂,0,2020,3
2,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/217672268_535459481227772_210420740728031417_n.jpg?stp=dst-jpg_e35_s360x360&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=IIuGVjI1lYwAX9-BIaK&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjYxNzYzOTcwMDI3ODg4NTk0NQ%3D%3D.2-ccb7-5&oh=00_AfBpEw-jtlSPJ1iThZiNqBjKndP_C_c1chL-5VYK_-C9VA&oe=6456925C&_nc_sid=6136e7,0,11,"Blink blink.
@sauravsahu25 @sauravsahusg @sujatha.sureshkumar @woofwooftv #beer #dog #sgdogfestival #dogoftheday  #dogsofinstagram #doglife #doggo #dogstagram  #doggy #doggystyles #beagle #beaglesofinstagram #beagleworld_feature #beaglegang #beaglelife #beaglemania #beagleworld",51,2021,7
8,,0,11,Archie & Chotu times,0,2023,2
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/327971329_678913950598185_3732977386916434357_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=zJKFja8PMKcAX-GK1Yy&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNjQwNDc3Mzk5MDI2MDQxMA%3D%3D.2-ccb7-5&oh=00_AfBJ9hYIOVdBOEHvqM1h-zDCCXhdB_VhKCZv6FBH-99bTQ&oe=64554682&_nc_sid=6136e7,0,11,Archie and Chotu play date. 😃,0,2023,1
1,https://instagram.fsin14-2.fna.fbcdn.net/v/t51.2885-15/285950849_1160669067999640_6036554684366250896_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=lLUQTGdiTX4AX856hGW&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjg1Mzk4MzAwMTk3NTQzODM5OQ%3D%3D.2-ccb7-5&oh=00_AfCW_Ny1qWJtyq81i795s3pkS3jKr7qFTziycM_EqwyqmA&oe=64556469&_nc_sid=6136e7,0,11,Archie the costume designer! Here is diy hoodie for beagles @amazon @amazon.sg @amazonpets,0,2022,6
1,https://instagram.fsin14-1.fna.fbcdn.net/v/t51.2885-15/284590407_541960667455477_5100789721192865824_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin14-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=zPI4rF9HKokAX9pbYm2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjg0NzgzODQ1MDE5Nzg5NjM2Nw%3D%3D.2-ccb7-5&oh=00_AfBTztatS3TMLIslmfkcu4ztbspFSOEVSMs0cxVhdVmo_A&oe=6456A0AD&_nc_sid=6136e7,0,11,My boy turning 4 soon! 😀,0,2022,5
